"record_id","transaction_id","date","time","location_id","SKU","quantity","is_member","customer_id","total_with_tax","tax"
"908","1228","2022-12-08","17:56:54","1","qmqeu","5","true","2","13.00","2.17"
"489","1227","2022-12-02","10:36:30","3","cdue8","3","true","32","0.60","0.10"
"509","1227","2022-12-02","10:36:30","5","xfjts","2","true","32","0.40","0.07"
"541","1227","2022-12-02","10:36:30","4","osv5f","5","true","32","10.00","1.67"
"833","1227","2022-12-02","10:36:30","5","osv5f","2","true","32","4.00","0.67"
"873","1227","2022-12-02","10:36:30","4","e02d7","2.53","true","32","0.25","0.04"
"564","1226","2022-12-30","14:27:22","1","e02d7","4.92","true","55","0.49","0.08"
"935","1226","2022-12-30","14:27:22","2","cdue8","3","true","55","0.60","0.10"
"798","1224","2022-12-12","16:47:44","1","bau61","5","false","0","1.00","0.17"
"383","1223","2022-12-16","16:34:21","4","bau61","4","true","62","0.80","0.13"
"399","1222","2022-12-04","19:13:50","4","9gc8o","5","false","0","27.50","4.58"
"866","1222","2022-12-04","19:13:50","4","xfjts","3","false","0","0.60","0.10"
"962","1222","2022-12-04","19:13:50","5","ttyc7","4","false","0","9.60","1.60"
"5","1221","2022-12-01","16:39:37","4","sm0ik","2","true","55","2.40","0.40"
"68","1221","2022-12-01","16:39:37","5","skexy","5","true","55","15.00","2.50"
"280","1221","2022-12-01","16:39:37","4","qbzh7","3","true","55","7.50","1.25"
"472","1221","2022-12-01","16:39:37","1","skexy","2","true","55","6.00","1.00"
"512","1221","2022-12-01","16:39:37","4","sm0ik","4","true","55","4.80","0.80"
"577","1221","2022-12-01","16:39:37","1","ck5sb","3","true","55","5.10","0.85"
"677","1221","2022-12-01","16:39:37","3","osv5f","4","true","55","8.00","1.33"
"71","1219","2022-12-17","18:17:45","4","ypf75","1.15","true","21","2.88","0.48"
"232","1219","2022-12-17","18:17:45","3","sm0ik","2","true","21","2.40","0.40"
"248","1219","2022-12-17","18:17:45","5","skexy","2","true","21","6.00","1.00"
"360","1219","2022-12-17","18:17:45","4","j0ayn","3","true","21","4.50","0.75"
"743","1219","2022-12-17","18:17:45","4","skexy","5","true","21","15.00","2.50"
"95","1218","2022-12-23","12:57:13","2","ysrak","5","true","76","11.50","1.92"
"99","1218","2022-12-23","12:57:13","5","jv78l","5","true","76","6.50","1.08"
"200","1218","2022-12-23","12:57:13","4","ypf75","4.37","true","76","10.93","1.82"
"702","1218","2022-12-23","12:57:13","1","j0ayn","2","true","76","3.00","0.50"
"801","1218","2022-12-23","12:57:13","3","ysrak","4","true","76","9.20","1.53"
"120","1217","2022-12-21","12:05:47","5","9gc8o","5","true","36","27.50","4.58"
"396","1217","2022-12-21","12:05:47","3","skexy","3","true","36","9.00","1.50"
"466","1217","2022-12-21","12:05:47","3","skexy","4","true","36","12.00","2.00"
"763","1217","2022-12-21","12:05:47","5","ck5sb","2","true","36","3.40","0.57"
"52","1216","2022-12-01","17:37:13","5","bau61","5","true","70","1.00","0.17"
"235","1216","2022-12-01","17:37:13","5","skexy","5","true","70","15.00","2.50"
"337","1216","2022-12-01","17:37:13","1","ypf75","1.19","true","70","2.97","0.50"
"457","1216","2022-12-01","17:37:13","3","osv5f","3","true","70","6.00","1.00"
"488","1216","2022-12-01","17:37:13","5","j0ayn","4","true","70","6.00","1.00"
"630","1216","2022-12-01","17:37:13","2","qbzh7","4","true","70","10.00","1.67"
"957","1215","2022-12-05","8:22:15","4","1m6s7","4","true","52","8.80","1.47"
"990","1215","2022-12-05","8:22:15","5","9gc8o","2","true","52","11.00","1.83"
"45","1214","2022-12-24","16:26:52","5","skexy","5","true","85","15.00","2.50"
"359","1214","2022-12-24","16:26:52","2","9gc8o","3","true","85","16.50","2.75"
"569","1213","2022-12-01","16:11:15","2","9gc8o","3","false","0","16.50","2.75"
"721","1213","2022-12-01","16:11:15","5","sm0ik","2","false","0","2.40","0.40"
"787","1213","2022-12-01","16:11:15","5","xfjts","5","false","0","1.00","0.17"
"806","1213","2022-12-01","16:11:15","2","sm0ik","3","false","0","3.60","0.60"
"834","1213","2022-12-01","16:11:15","1","9gc8o","4","false","0","22.00","3.67"
"981","1213","2022-12-01","16:11:15","4","j0ayn","2","false","0","3.00","0.50"
"195","1212","2022-12-20","14:25:57","5","xfjts","4","false","0","0.80","0.13"
"369","1212","2022-12-20","14:25:57","5","xfjts","4","false","0","0.80","0.13"
"557","1212","2022-12-20","14:25:57","3","ypf75","3.03","false","0","7.57","1.26"
"222","1211","2022-12-30","13:57:13","4","skexy","2","true","36","6.00","1.00"
"11","1210","2022-12-08","13:13:26","5","1m6s7","5","false","0","11.00","1.83"
"75","1210","2022-12-08","13:13:26","4","ypf75","2.66","false","0","6.65","1.11"
"186","1210","2022-12-08","13:13:26","5","fjl3q","4","false","0","0.80","0.13"
"273","1210","2022-12-08","13:13:26","5","ysrak","4","false","0","9.20","1.53"
"945","1210","2022-12-08","13:13:26","1","j0ayn","3","false","0","4.50","0.75"
"105","1209","2022-12-11","18:23:11","4","ttyc7","4","false","0","9.60","1.60"
"526","1209","2022-12-11","18:23:11","5","jv78l","3","false","0","3.90","0.65"
"537","1209","2022-12-11","18:23:11","5","osv5f","3","false","0","6.00","1.00"
"681","1209","2022-12-11","18:23:11","5","1m6s7","3","false","0","6.60","1.10"
"841","1208","2022-12-06","10:11:27","3","1m6s7","3","false","0","6.60","1.10"
"863","1208","2022-12-06","10:11:27","1","qbzh7","3","false","0","7.50","1.25"
"162","1207","2022-12-26","14:00:31","3","iu8mz","1.78","true","36","3.56","0.59"
"435","1207","2022-12-26","14:00:31","3","ypf75","2.64","true","36","6.60","1.10"
"518","1207","2022-12-26","14:00:31","2","e02d7","4.3","true","36","0.43","0.07"
"690","1207","2022-12-26","14:00:31","2","9gc8o","5","true","36","27.50","4.58"
"876","1207","2022-12-26","14:00:31","3","jv78l","4","true","36","5.20","0.87"
"959","1207","2022-12-26","14:00:31","3","1m6s7","4","true","36","8.80","1.47"
"148","1206","2022-12-19","13:44:03","5","fjl3q","5","true","58","1.00","0.17"
"172","1206","2022-12-19","13:44:03","4","jv78l","3","true","58","3.90","0.65"
"780","1206","2022-12-19","13:44:03","1","sm0ik","4","true","58","4.80","0.80"
"121","1205","2022-12-03","13:21:35","4","1m6s7","4","true","37","8.80","1.47"
"315","1205","2022-12-03","13:21:35","2","fjl3q","4","true","37","0.80","0.13"
"461","1205","2022-12-03","13:21:35","1","osv5f","5","true","37","10.00","1.67"
"515","1205","2022-12-03","13:21:35","3","qbzh7","4","true","37","10.00","1.67"
"522","1205","2022-12-03","13:21:35","5","osv5f","4","true","37","8.00","1.33"
"848","1205","2022-12-03","13:21:35","2","ypf75","1.45","true","37","3.63","0.60"
"262","1204","2022-12-05","18:35:45","5","skexy","3","false","0","9.00","1.50"
"494","1204","2022-12-05","18:35:45","2","hw422","2","false","0","2.80","0.47"
"736","1204","2022-12-05","18:35:45","1","e02d7","2.61","false","0","0.26","0.04"
"228","1203","2022-12-23","17:16:07","2","xfjts","4","true","9","0.80","0.13"
"429","1203","2022-12-23","17:16:07","1","fjl3q","4","true","9","0.80","0.13"
"448","1203","2022-12-23","17:16:07","4","ttyc7","3","true","9","7.20","1.20"
"922","1203","2022-12-23","17:16:07","2","bau61","4","true","9","0.80","0.13"
"30","1202","2022-12-16","16:45:47","5","jv78l","5","false","0","6.50","1.08"
"506","1202","2022-12-16","16:45:47","1","ttyc7","3","false","0","7.20","1.20"
"543","1202","2022-12-16","16:45:47","4","1m6s7","3","false","0","6.60","1.10"
"116","1201","2022-12-29","17:55:31","2","osv5f","2","false","0","4.00","0.67"
"289","1201","2022-12-29","17:55:31","3","j0ayn","3","false","0","4.50","0.75"
"327","1200","2022-12-18","10:58:35","2","ypf75","3.78","true","42","9.45","1.57"
"795","1200","2022-12-18","10:58:35","3","ttyc7","4","true","42","9.60","1.60"
"167","1199","2022-12-14","18:17:57","2","hw422","5","false","0","7.00","1.17"
"230","1199","2022-12-14","18:17:57","2","sm0ik","3","false","0","3.60","0.60"
"724","1199","2022-12-14","18:17:57","4","ypf75","3.37","false","0","8.43","1.40"
"345","1198","2022-12-07","14:06:23","3","qmqeu","2","false","0","5.20","0.87"
"442","1198","2022-12-07","14:06:23","5","qmqeu","5","false","0","13.00","2.17"
"528","1198","2022-12-07","14:06:23","1","jv78l","5","false","0","6.50","1.08"
"764","1198","2022-12-07","14:06:23","1","bau61","3","false","0","0.60","0.10"
"256","1197","2022-12-06","16:32:19","3","iu8mz","2.76","false","0","5.52","0.92"
"263","1197","2022-12-06","16:32:19","1","sm0ik","5","false","0","6.00","1.00"
"611","1196","2022-12-09","11:56:07","5","qmqeu","2","false","0","5.20","0.87"
"733","1196","2022-12-09","11:56:07","5","ypf75","1.59","false","0","3.98","0.66"
"197","1195","2022-12-07","17:18:53","3","skexy","5","false","0","15.00","2.50"
"265","1195","2022-12-07","17:18:53","1","iu8mz","2.44","false","0","4.88","0.81"
"278","1195","2022-12-07","17:18:53","5","qmqeu","4","false","0","10.40","1.73"
"348","1195","2022-12-07","17:18:53","2","xfjts","3","false","0","0.60","0.10"
"415","1195","2022-12-07","17:18:53","5","xfjts","4","false","0","0.80","0.13"
"895","1195","2022-12-07","17:18:53","4","ysrak","5","false","0","11.50","1.92"
"958","1195","2022-12-07","17:18:53","2","qbzh7","2","false","0","5.00","0.83"
"133","1194","2022-12-17","13:18:18","1","1m6s7","4","false","0","8.80","1.47"
"188","1194","2022-12-17","13:18:18","2","qbzh7","2","false","0","5.00","0.83"
"496","1194","2022-12-17","13:18:18","5","qmqeu","5","false","0","13.00","2.17"
"790","1194","2022-12-17","13:18:18","3","ysrak","4","false","0","9.20","1.53"
"114","1193","2022-12-18","16:09:55","1","qbzh7","4","true","21","10.00","1.67"
"189","1193","2022-12-18","16:09:55","1","1m6s7","3","true","21","6.60","1.10"
"342","1193","2022-12-18","16:09:55","3","qmqeu","4","true","21","10.40","1.73"
"745","1193","2022-12-18","16:09:55","1","cdue8","3","true","21","0.60","0.10"
"748","1193","2022-12-18","16:09:55","1","ysrak","5","true","21","11.50","1.92"
"24","1192","2022-12-04","17:29:14","2","fjl3q","5","false","0","1.00","0.17"
"63","1191","2022-12-10","12:04:03","4","xfjts","3","true","56","0.60","0.10"
"156","1191","2022-12-10","12:04:03","3","e02d7","1.38","true","56","0.14","0.02"
"331","1191","2022-12-10","12:04:03","1","j0ayn","2","true","56","3.00","0.50"
"439","1191","2022-12-10","12:04:03","3","1m6s7","2","true","56","4.40","0.73"
"784","1191","2022-12-10","12:04:03","4","ttyc7","3","true","56","7.20","1.20"
"201","1189","2022-12-02","16:20:10","2","fjl3q","4","false","0","0.80","0.13"
"233","1189","2022-12-02","16:20:10","1","1m6s7","2","false","0","4.40","0.73"
"485","1189","2022-12-02","16:20:10","4","xfjts","5","false","0","1.00","0.17"
"610","1189","2022-12-02","16:20:10","3","j0ayn","3","false","0","4.50","0.75"
"703","1189","2022-12-02","16:20:10","2","cdue8","4","false","0","0.80","0.13"
"303","1188","2022-12-27","11:02:51","3","qbzh7","5","true","81","12.50","2.08"
"774","1188","2022-12-27","11:02:51","3","osv5f","5","true","81","10.00","1.67"
"796","1188","2022-12-27","11:02:51","2","j0ayn","3","true","81","4.50","0.75"
"734","1187","2022-12-19","8:23:45","2","fjl3q","2","false","0","0.40","0.07"
"917","1187","2022-12-19","8:23:45","2","cdue8","2","false","0","0.40","0.07"
"516","1186","2022-12-14","10:58:00","1","qmqeu","4","false","0","10.40","1.73"
"101","1183","2022-12-11","11:55:15","4","bau61","4","true","67","0.80","0.13"
"3","1182","2022-12-27","19:44:14","5","jv78l","4","true","83","5.20","0.87"
"305","1182","2022-12-27","19:44:14","5","jv78l","2","true","83","2.60","0.43"
"419","1182","2022-12-27","19:44:14","3","hw422","4","true","83","5.60","0.93"
"391","1180","2022-12-03","8:20:40","1","e02d7","4.5","true","3","0.45","0.08"
"205","1179","2022-12-26","18:41:53","1","qbzh7","4","true","7","10.00","1.67"
"208","1179","2022-12-26","18:41:53","4","bau61","3","true","7","0.60","0.10"
"425","1179","2022-12-26","18:41:53","2","ck5sb","3","true","7","5.10","0.85"
"776","1179","2022-12-26","18:41:53","2","ypf75","1.78","true","7","4.45","0.74"
"993","1179","2022-12-26","18:41:53","2","qbzh7","3","true","7","7.50","1.25"
"153","1178","2022-12-30","15:13:41","5","qmqeu","4","false","0","10.40","1.73"
"275","1178","2022-12-30","15:13:41","5","osv5f","4","false","0","8.00","1.33"
"749","1178","2022-12-30","15:13:41","1","fjl3q","3","false","0","0.60","0.10"
"953","1178","2022-12-30","15:13:41","2","fjl3q","2","false","0","0.40","0.07"
"84","1177","2022-12-10","13:43:24","4","qbzh7","4","true","27","10.00","1.67"
"988","1177","2022-12-10","13:43:24","1","iu8mz","4.49","true","27","8.98","1.50"
"304","1176","2022-12-09","14:14:19","3","jv78l","2","false","0","2.60","0.43"
"523","1176","2022-12-09","14:14:19","2","iu8mz","3.14","false","0","6.28","1.05"
"599","1176","2022-12-09","14:14:19","2","xfjts","4","false","0","0.80","0.13"
"371","1175","2022-12-24","10:06:57","1","jv78l","3","true","89","3.90","0.65"
"402","1175","2022-12-24","10:06:57","5","skexy","4","true","89","12.00","2.00"
"939","1175","2022-12-24","10:06:57","2","hw422","2","true","89","2.80","0.47"
"80","1174","2022-12-06","15:10:44","5","cdue8","4","true","31","0.80","0.13"
"486","1174","2022-12-06","15:10:44","5","ysrak","4","true","31","9.20","1.53"
"142","1173","2022-12-26","18:34:54","4","9gc8o","4","true","95","22.00","3.67"
"166","1173","2022-12-26","18:34:54","4","e02d7","2.43","true","95","0.24","0.04"
"483","1173","2022-12-26","18:34:54","2","cdue8","3","true","95","0.60","0.10"
"524","1173","2022-12-26","18:34:54","2","xfjts","5","true","95","1.00","0.17"
"750","1173","2022-12-26","18:34:54","2","xfjts","4","true","95","0.80","0.13"
"912","1173","2022-12-26","18:34:54","2","j0ayn","4","true","95","6.00","1.00"
"937","1173","2022-12-26","18:34:54","2","ypf75","4.55","true","95","11.38","1.90"
"293","1172","2022-12-13","8:41:24","5","1m6s7","3","true","50","6.60","1.10"
"723","1172","2022-12-13","8:41:24","1","ttyc7","3","true","50","7.20","1.20"
"575","1171","2022-12-24","12:16:51","3","1m6s7","2","true","22","4.40","0.73"
"699","1171","2022-12-24","12:16:51","2","ypf75","1.11","true","22","2.78","0.46"
"14","1170","2022-12-04","19:34:01","5","ttyc7","5","false","0","12.00","2.00"
"229","1170","2022-12-04","19:34:01","4","1m6s7","3","false","0","6.60","1.10"
"329","1170","2022-12-04","19:34:01","5","ck5sb","3","false","0","5.10","0.85"
"579","1170","2022-12-04","19:34:01","5","sm0ik","3","false","0","3.60","0.60"
"904","1170","2022-12-04","19:34:01","1","cdue8","2","false","0","0.40","0.07"
"998","1170","2022-12-04","19:34:01","3","cdue8","4","false","0","0.80","0.13"
"6","1169","2022-12-26","15:48:09","5","ck5sb","5","true","90","8.50","1.42"
"292","1169","2022-12-26","15:48:09","3","osv5f","3","true","90","6.00","1.00"
"550","1169","2022-12-26","15:48:09","1","cdue8","4","true","90","0.80","0.13"
"183","1168","2022-12-28","10:55:31","4","ypf75","2.2","true","74","5.50","0.92"
"394","1168","2022-12-28","10:55:31","1","j0ayn","5","true","74","7.50","1.25"
"629","1168","2022-12-28","10:55:31","4","jv78l","5","true","74","6.50","1.08"
"956","1168","2022-12-28","10:55:31","5","iu8mz","4.75","true","74","9.50","1.58"
"152","1167","2022-12-30","18:24:35","3","osv5f","2","true","98","4.00","0.67"
"223","1167","2022-12-30","18:24:35","2","skexy","2","true","98","6.00","1.00"
"207","1166","2022-12-13","11:22:41","2","ttyc7","5","false","0","12.00","2.00"
"510","1166","2022-12-13","11:22:41","2","bau61","5","false","0","1.00","0.17"
"150","1165","2022-12-29","15:39:04","2","1m6s7","5","true","53","11.00","1.83"
"171","1165","2022-12-29","15:39:04","3","ypf75","3.54","true","53","8.85","1.47"
"241","1165","2022-12-29","15:39:04","3","qbzh7","3","true","53","7.50","1.25"
"706","1165","2022-12-29","15:39:04","3","fjl3q","3","true","53","0.60","0.10"
"508","1164","2022-12-05","8:25:54","1","j0ayn","4","false","0","6.00","1.00"
"624","1164","2022-12-05","8:25:54","1","qmqeu","5","false","0","13.00","2.17"
"1","1163","2022-12-06","13:55:59","1","bau61","2","false","0","0.40","0.07"
"100","1163","2022-12-06","13:55:59","1","sm0ik","2","false","0","2.40","0.40"
"118","1163","2022-12-06","13:55:59","2","sm0ik","3","false","0","3.60","0.60"
"227","1163","2022-12-06","13:55:59","4","e02d7","4.74","false","0","0.47","0.08"
"403","1163","2022-12-06","13:55:59","3","qmqeu","4","false","0","10.40","1.73"
"986","1163","2022-12-06","13:55:59","3","9gc8o","4","false","0","22.00","3.67"
"756","1162","2022-12-17","14:09:53","3","cdue8","4","false","0","0.80","0.13"
"758","1162","2022-12-17","14:09:53","4","iu8mz","3.19","false","0","6.38","1.06"
"924","1162","2022-12-17","14:09:53","1","fjl3q","3","false","0","0.60","0.10"
"380","1161","2022-12-09","9:41:36","5","ysrak","2","true","43","4.60","0.77"
"797","1161","2022-12-09","9:41:36","3","9gc8o","2","true","43","11.00","1.83"
"78","1160","2022-12-11","16:36:39","5","xfjts","4","true","58","0.80","0.13"
"82","1160","2022-12-11","16:36:39","2","cdue8","2","true","58","0.40","0.07"
"158","1160","2022-12-11","16:36:39","4","jv78l","2","true","58","2.60","0.43"
"788","1160","2022-12-11","16:36:39","1","xfjts","2","true","58","0.40","0.07"
"558","1159","2022-12-08","13:30:13","4","jv78l","2","true","34","2.60","0.43"
"902","1159","2022-12-08","13:30:13","2","ttyc7","4","true","34","9.60","1.60"
"268","1158","2022-12-11","12:28:31","4","qmqeu","2","false","0","5.20","0.87"
"420","1157","2022-12-09","12:55:44","2","jv78l","3","false","0","3.90","0.65"
"434","1157","2022-12-09","12:55:44","3","qbzh7","3","false","0","7.50","1.25"
"603","1157","2022-12-09","12:55:44","5","skexy","2","false","0","6.00","1.00"
"606","1157","2022-12-09","12:55:44","2","ck5sb","5","false","0","8.50","1.42"
"253","1156","2022-12-13","11:57:28","1","qbzh7","5","true","74","12.50","2.08"
"124","1155","2022-12-14","12:49:15","4","bau61","4","false","0","0.80","0.13"
"548","1155","2022-12-14","12:49:15","2","1m6s7","3","false","0","6.60","1.10"
"732","1155","2022-12-14","12:49:15","4","1m6s7","3","false","0","6.60","1.10"
"261","1154","2022-12-27","19:34:53","1","ysrak","3","false","0","6.90","1.15"
"79","1153","2022-12-12","14:34:24","1","ypf75","1.39","true","32","3.47","0.58"
"285","1153","2022-12-12","14:34:24","1","1m6s7","4","true","32","8.80","1.47"
"404","1153","2022-12-12","14:34:24","1","ysrak","4","true","32","9.20","1.53"
"414","1153","2022-12-12","14:34:24","3","qbzh7","3","true","32","7.50","1.25"
"491","1153","2022-12-12","14:34:24","3","1m6s7","4","true","32","8.80","1.47"
"705","1153","2022-12-12","14:34:24","4","j0ayn","2","true","32","3.00","0.50"
"335","1152","2022-12-16","17:21:40","4","jv78l","4","true","2","5.20","0.87"
"578","1152","2022-12-16","17:21:40","4","iu8mz","3.01","true","2","6.02","1.00"
"855","1152","2022-12-16","17:21:40","3","iu8mz","1.76","true","2","3.52","0.59"
"982","1152","2022-12-16","17:21:40","5","fjl3q","2","true","2","0.40","0.07"
